Id. de la fila,Id. del pedido,Fecha de pedido,Fecha del enví,Método de env�,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Provincia/Estado/Departamento,País/Regi�,Regió,Id. del producto,Categorí,Subcategorí,Nombre del producto,Ventas,Cantidad,Descuento,Ganancia
6167,MX-2021-112802,1/07/2021,25/06/2021,Estánda,35448059,Rocío Quesad,Cliente,Managua,Managua,Nicaragua,Centro,MOB-LI-10003303,Mobiliario,Librería,"Bush Librería clásica, Convencion",5502.4,2,0,220
2297,MX-2021-168536,1/07/2021,27/06/2021,Estánda,90574646,Ivonne Laureano,Empresa,Zacatecas,Zacatecas,Méxic,Norte,MAT-SO-10002955,Material de oficina,Sobres,"Kraft Cierre adhesivo, Rojo",480.6,3,0,163.2
2296,MX-2021-168536,1/07/2021,27/06/2021,Estánda,90574646,Ivonne Laureano,Empresa,Zacatecas,Zacatecas,Méxic,Norte,MAT-GR-10003121,Material de oficina,Grapas,"Accos Cintas de goma, Tamaños variado",847.8,9,0,288
7040,US-2021-140410,1/07/2021,27/06/2021,Estánda,90574646,Ivonne Laureano,Empresa,Mixco,Guatemala,Guatemala,Centro,MOB-ME-10002228,Mobiliario,Mesas,"Barricks Mesa de conferencias, Negro",9675.52,2,0.2,-2056.08
2298,MX-2021-168536,1/07/2021,27/06/2021,Estánda,90574646,Ivonne Laureano,Empresa,Zacatecas,Zacatecas,Méxic,Norte,MAT-PA-10003283,Material de oficina,Papel,"Xerox Agenda, Paquete de 12",653.6,4,0,117.6
5442,MX-2021-117233,1/07/2021,30/06/2021,Urgente,77174569,Dina Cazares,Pequeña empres,Mixco,Guatemala,Guatemala,Centro,MOB-SI-10004158,Mobiliario,Sillas,"SAFCO Silla plegable, 2",4691.2,8,0,2204.8
3325,MX-2021-135650,2/07/2021,27/06/2021,Estánda,60594345,Lina Sevilla,Pequeña empres,Irapuato,Guanajuato,Méxic,Norte,MAT-AL-10002465,Material de oficina,Almacenamiento,"Smead Estanterías, Tamaño comple",326.4,1,0,101
429,US-2021-140424,2/07/2021,27/06/2021,Rápid,25777473,Lourdes Villegas,Cliente,El Progreso,Yoro,Honduras,Centro,MAT-SO-10001750,Material de oficina,Sobres,"Jiffy Sobre empresarial, Reciclado",236.16,4,0.4,-0.64
430,US-2021-140424,2/07/2021,27/06/2021,Rápid,25777473,Lourdes Villegas,Cliente,El Progreso,Yoro,Honduras,Centro,MAT-SO-10000409,Material de oficina,Sobres,"Kraft Sobre de tipo Manila, Rojo",120.12,1,0.4,15.92
1196,MX-2021-109477,2/07/2021,27/06/2021,Estánda,92895359,Casimira Marí,Cliente,Guarapari,Espíritu Sant,Brasil,Sur,MOB-MO-10002400,Mobiliario,Mobiliario,"Rubvermaid Marco, Surtido",1466,2,0,58.4
8669,US-2021-103170,2/07/2021,30/06/2021,Rápid,21877563,Ariadna Salcedo,Pequeña empres,La Ceiba,Atlántid,Honduras,Centro,MOB-SI-10000575,Mobiliario,Sillas,"Hon Silla plegable, 2",334.68,1,0.4,-78.12
2578,MX-2021-136280,2/07/2021,30/06/2021,Urgente,55258398,Waldo Nazario,Cliente,Escuintla,Escuintla,Guatemala,Centro,MOB-MO-10004472,Mobiliario,Mobiliario,"Eldon Bombilla, Duradero",592.8,4,0,112
8670,US-2021-103170,2/07/2021,30/06/2021,Rápid,21877563,Ariadna Salcedo,Pequeña empres,La Ceiba,Atlántid,Honduras,Centro,MAT-SU-10001190,Material de oficina,Suministros,"Elite Abrecartas, Azul",109.2,1,0.4,-43.8
2579,MX-2021-136280,2/07/2021,30/06/2021,Urgente,55258398,Waldo Nazario,Cliente,Escuintla,Escuintla,Guatemala,Centro,TEC-AC-10002277,Tecnologí,Accesorios,"Belkin Router, Negro",5179.2,3,0,1760.4
9981,US-2021-102106,3/07/2021,30/06/2021,Urgente,93765257,Cintia Salgado,Pequeña empres,San José de Guanip,Anzoátegu,Venezuela,Sur,MOB-ME-10002049,Mobiliario,Mesas,"Lesro Mesa de conferencias, Negro",5145.48,3,0.7,-7203.72
9982,US-2021-102106,3/07/2021,30/06/2021,Urgente,93765257,Cintia Salgado,Pequeña empres,San José de Guanip,Anzoátegu,Venezuela,Sur,MOB-MO-10004543,Mobiliario,Mobiliario,"Advantus Bandeja apiladora, Negro",210.96,2,0.4,-14.24
5713,MX-2021-154571,4/07/2021,27/06/2021,Estánda,35867941,Maite Giró,Empresa,Cancú,Quintana Roo,Méxic,Norte,MOB-LI-10001491,Mobiliario,Librería,"Bush Librería clásica, Blan",11072,5,0.2,2491
8716,MX-2021-115119,4/07/2021,27/06/2021,Estánda,29044584,Teresa Olivera,Pequeña empres,Consolación del Su,Pinar del Rí,Cuba,Caribe,MOB-MO-10000993,Mobiliario,Mobiliario,"Tenex Reloj, Negro",2010,6,0,522
5714,MX-2021-154571,4/07/2021,27/06/2021,Estánda,35867941,Maite Giró,Empresa,Cancú,Quintana Roo,Méxic,Norte,TEC-CO-10003478,Tecnologí,Copiadoras,"Hewlett Fotocopiadora personal, Rojo",1895.8008,2,0.002,147.8008
8715,MX-2021-115119,4/07/2021,27/06/2021,Estánda,29044584,Teresa Olivera,Pequeña empres,Consolación del Su,Pinar del Rí,Cuba,Caribe,MOB-MO-10004210,Mobiliario,Mobiliario,"Deflect-O Tope para puertas, Premium",567.6,2,0,90.8
8345,MX-2021-165260,4/07/2021,28/06/2021,Estánda,73874375,Bárbara Portill,Cliente,Mixco,Guatemala,Guatemala,Centro,MAT-EL-10001358,Material de oficina,Electrodoméstico,"Hamilton Beach Frigorífico, Negr",9991.2,3,0,1798.2
2783,MX-2021-120264,4/07/2021,30/06/2021,Estánda,88667764,Isaac Leyva,Empresa,Betim,Minas Gerais,Brasil,Sur,TEC-CO-10000168,Tecnologí,Copiadoras,"Canon Fax, Digital",6347.8788,3,0.002,623.2788
2150,MX-2021-126410,4/07/2021,30/06/2021,Estánda,97776659,Rafa Portillo,Cliente,Santo Domingo,Distrito Nacional,República Dominican,Caribe,MAT-CA-10003204,Material de oficina,Carpetas,"Avery Encuadernadora, Económic",781.44,3,0.2,195.24
9631,MX-2021-101644,4/07/2021,2/07/2021,Urgente,55686181,Higinia Concepció,Cliente,Tlalnepantla,Méxic,Méxic,Norte,MAT-PA-10000954,Material de oficina,Papel,"Xerox Material de oficina, Multicolor",1546,5,0,200
963,MX-2021-115483,5/07/2021,28/06/2021,Estánda,45058158,Clementino Leiva,Cliente,Curitiba,Paran�,Brasil,Sur,MAT-CA-10001185,Material de oficina,Carpetas,"Acco Separadores, Transparente",160.8,3,0,67.2
962,MX-2021-115483,5/07/2021,28/06/2021,Estánda,45058158,Clementino Leiva,Cliente,Curitiba,Paran�,Brasil,Sur,TEC-TE-10003902,Tecnologí,Teléfono,"Apple Auriculares, Tamaño complet",2485,5,0,1118
6755,US-2021-135503,5/07/2021,3/07/2021,Rápid,31048364,Anya Espinoza,Cliente,Buenos Aires,Ciudad Autónoma de Buenos Aire,Argentina,Sur,TEC-CO-10000724,Tecnologí,Copiadoras,"Sharp Fax inalámbrico, ",9932.5408,7,0.402,-34.0592
6176,MX-2021-117744,6/07/2021,30/06/2021,Estánda,56924340,Benito Marcos,Cliente,Saltillo,Coahuila,Méxic,Norte,MAT-AL-10004285,Material de oficina,Almacenamiento,"Rogers Carpetas, Azul",1023,5,0,194
6178,MX-2021-117744,6/07/2021,30/06/2021,Estánda,56924340,Benito Marcos,Cliente,Saltillo,Coahuila,Méxic,Norte,MOB-MO-10004698,Mobiliario,Mobiliario,"Advantus Bombilla, Premium",224.28,3,0.4,-149.52
5178,MX-2021-100825,6/07/2021,30/06/2021,Estánda,68238725,Rocío Medin,Cliente,Curitiba,Paran�,Brasil,Sur,MAT-PA-10001472,Material de oficina,Papel,"Green Bar Material de oficina, Premium",1290.4,4,0,51.2
6177,MX-2021-117744,6/07/2021,30/06/2021,Estánda,56924340,Benito Marcos,Cliente,Saltillo,Coahuila,Méxic,Norte,MAT-AR-10002926,Material de oficina,Arte,"BIC Subrayadores, Al por mayor",512,4,0,137.6
6168,MX-2021-136854,6/07/2021,1/07/2021,Estánda,96094098,Cándido Dávi,Cliente,Cuautitlá,Méxic,Méxic,Norte,MAT-ET-10003182,Material de oficina,Etiquetas,"Smead Etiquetas con códigos de color, Ajustabl",219,3,0,58.8
5929,MX-2021-141208,6/07/2021,2/07/2021,Estánda,47238181,Armando Sánche,Cliente,Bridgetown,San Miguel,Barbados,Caribe,MOB-ME-10003676,Mobiliario,Mesas,"Hon Mesa de conferencias, Rectangular",18381,3,0,5330.4
5931,MX-2021-141208,6/07/2021,2/07/2021,Estánda,47238181,Armando Sánche,Cliente,Bridgetown,San Miguel,Barbados,Caribe,TEC-AC-10004969,Tecnologí,Accesorios,"Memorex Teclado, Económic",301.4,1,0,102.4
5930,MX-2021-141208,6/07/2021,2/07/2021,Estánda,47238181,Armando Sánche,Cliente,Bridgetown,San Miguel,Barbados,Caribe,MOB-ME-10004891,Mobiliario,Mesas,"Bevis Mesa de ordenador, Montada",6613.2,2,0,2050
1617,MX-2021-165421,6/07/2021,2/07/2021,Estánda,77174569,Dina Cazares,Pequeña empres,Apopa,San Salvador,El Salvador,Centro,MAT-GR-10001652,Material de oficina,Grapas,"OIC Pasadores, Metal",100.2,1,0,28
5928,MX-2021-141208,6/07/2021,2/07/2021,Estánda,47238181,Armando Sánche,Cliente,Bridgetown,San Miguel,Barbados,Caribe,MAT-AR-10002897,Material de oficina,Arte,"Stanley Rotuladores, Tamaños variado",507.6,3,0,131.4
1618,MX-2021-165421,6/07/2021,2/07/2021,Estánda,77174569,Dina Cazares,Pequeña empres,Apopa,San Salvador,El Salvador,Centro,MAT-AL-10000684,Material de oficina,Almacenamiento,"Eldon Carpetas, Metal",214,2,0,81.2
1619,MX-2021-165421,6/07/2021,2/07/2021,Estánda,77174569,Dina Cazares,Pequeña empres,Apopa,San Salvador,El Salvador,Centro,MOB-MO-10000051,Mobiliario,Mobiliario,"Advantus Bombilla, Duradero",342,3,0,23.4
2758,MX-2021-117478,6/07/2021,4/07/2021,Urgente,66166481,Telma Valdomero,Empresa,Orizaba,Veracruz,Méxic,Norte,MAT-CA-10001247,Material de oficina,Carpetas,"Wilson Jones Perforador, Reciclado",189,1,0,37.8
2757,MX-2021-117478,6/07/2021,4/07/2021,Urgente,66166481,Telma Valdomero,Empresa,Orizaba,Veracruz,Méxic,Norte,MAT-CA-10001628,Material de oficina,Carpetas,"Avery Perforador, Reciclado",564.6,3,0,45
2759,MX-2021-117478,6/07/2021,4/07/2021,Urgente,66166481,Telma Valdomero,Empresa,Orizaba,Veracruz,Méxic,Norte,MAT-CA-10004838,Material de oficina,Carpetas,"Ibico Encuadernadora, Transparente",678.4,2,0,40.4
2760,MX-2021-117478,6/07/2021,4/07/2021,Urgente,66166481,Telma Valdomero,Empresa,Orizaba,Veracruz,Méxic,Norte,MOB-LI-10000344,Mobiliario,Librería,"Ikea Vitrina, Convencional",1519.36,2,0.2,170.56
3146,US-2021-104773,7/07/2021,30/06/2021,Estánda,31048364,Anya Espinoza,Cliente,Buenos Aires,Ciudad Autónoma de Buenos Aire,Argentina,Sur,MAT-SU-10004674,Material de oficina,Suministros,"Acme Cúter, Rectangula",828,6,0.4,-110.4
196,MX-2021-134922,7/07/2021,2/07/2021,Rápid,52275664,Olimpia Pedraza,Empresa,Hermosillo,Sonora,Méxic,Norte,MOB-SI-10000575,Mobiliario,Sillas,"Hon Silla plegable, 2",892.48,2,0.2,66.88
10184,US-2021-112424,7/07/2021,2/07/2021,Rápid,52275664,Olimpia Pedraza,Empresa,Surubim,Pernambuco,Brasil,Sur,MOB-SI-10004523,Mobiliario,Sillas,"Hon Silla plegable, 2",446.24,2,0.6,-379.36
9919,MX-2021-161725,7/07/2021,3/07/2021,Rápid,72365067,Eduardo Ménde,Empresa,Mixco,Guatemala,Guatemala,Centro,TEC-AC-10001246,Tecnologí,Accesorios,"SanDisk Teclado, Programable",379,1,0,56.8
39,MX-2021-154739,7/07/2021,4/07/2021,Rápid,26287727,Reinaldo Córdov,Empresa,Artemisa,Artemisa,Cuba,Caribe,MOB-LI-10001049,Mobiliario,Librería,"Ikea Librería, Blanc",3336,4,0,1067.2
10028,US-2021-154564,7/07/2021,4/07/2021,Rápid,26287727,Reinaldo Córdov,Empresa,Pilar,Alagoas,Brasil,Sur,MAT-GR-10001628,Material de oficina,Grapas,"Advantus Cintas de goma, Paquete de 12",170.88,4,0.6,-252.32
943,US-2021-130085,7/07/2021,4/07/2021,Urgente,58874921,Hilda Contreras,Empresa,San Pedro Sula,Corté,Honduras,Centro,TEC-TE-10002079,Tecnologí,Teléfono,"Apple Auriculares, Tamaños variado",913.32,3,0.4,-350.28
945,US-2021-130085,7/07/2021,4/07/2021,Urgente,58874921,Hilda Contreras,Empresa,San Pedro Sula,Corté,Honduras,Centro,TEC-TE-10004904,Tecnologí,Teléfono,"Motorola Amplificador de señal, Tamaño comple",1155.36,2,0.4,-577.84
944,US-2021-130085,7/07/2021,4/07/2021,Urgente,58874921,Hilda Contreras,Empresa,San Pedro Sula,Corté,Honduras,Centro,TEC-TE-10001830,Tecnologí,Teléfono,"Samsung Teléfono inteligente, Tamaños variad",504.36,1,0.4,-151.44
942,US-2021-130085,7/07/2021,4/07/2021,Urgente,58874921,Hilda Contreras,Empresa,San Pedro Sula,Corté,Honduras,Centro,MOB-SI-10001719,Mobiliario,Sillas,"Harbour Creations Silla de playa, Rojo",739.44,3,0.4,-160.56
38,MX-2021-154739,7/07/2021,4/07/2021,Rápid,26287727,Reinaldo Córdov,Empresa,Artemisa,Artemisa,Cuba,Caribe,MOB-ME-10001663,Mobiliario,Mesas,"Chromcraft Mesa de café, Rectangula",5293.2,3,0,2646.6
10027,US-2021-154564,7/07/2021,4/07/2021,Rápid,26287727,Reinaldo Córdov,Empresa,Pilar,Alagoas,Brasil,Sur,MOB-LI-10000283,Mobiliario,Librería,"Ikea Librería, Blanc",1334.4,4,0.6,-934.4
40,MX-2021-154739,7/07/2021,4/07/2021,Rápid,26287727,Reinaldo Córdov,Empresa,Artemisa,Artemisa,Cuba,Caribe,MAT-GR-10000408,Material de oficina,Grapas,"Advantus Cintas de goma, Paquete de 12",427.2,4,0,4
10026,US-2021-154564,7/07/2021,4/07/2021,Rápid,26287727,Reinaldo Córdov,Empresa,Pilar,Alagoas,Brasil,Sur,MOB-ME-10003347,Mobiliario,Mesas,"Chromcraft Mesa de café, Rectangula",2117.28,3,0.6,-529.32
726,MX-2021-151134,8/07/2021,3/07/2021,Estánda,51978854,Cecilia Tejada,Empresa,Las Tunas,Las Tunas,Cuba,Caribe,MOB-LI-10001121,Mobiliario,Librería,"Safco Estante de esquina, Convencional",3985.6,4,0,1792.8
725,MX-2021-151134,8/07/2021,3/07/2021,Estánda,51978854,Cecilia Tejada,Empresa,Las Tunas,Las Tunas,Cuba,Caribe,MAT-GR-10002741,Material de oficina,Grapas,"Stockwell Chinchetas, Paquete de 12",86.4,1,0,31.8
724,MX-2021-151134,8/07/2021,3/07/2021,Estánda,51978854,Cecilia Tejada,Empresa,Las Tunas,Las Tunas,Cuba,Caribe,MOB-MO-10002179,Mobiliario,Mobiliario,"Deflect-O Marco, Negro",1467.2,2,0,337.2
723,MX-2021-151134,8/07/2021,3/07/2021,Estánda,51978854,Cecilia Tejada,Empresa,Las Tunas,Las Tunas,Cuba,Caribe,MAT-SO-10001788,Material de oficina,Sobres,"Cameo Sobre de hebilla, Rojo",435,5,0,108
7698,MX-2021-160311,8/07/2021,4/07/2021,Estánda,25997568,Lola Crespo,Empresa,Manaus,Amazonas,Brasil,Sur,TEC-AC-10003462,Tecnologí,Accesorios,"Memorex Router, Blanco",13014.4,8,0,5985.6
7696,MX-2021-160311,8/07/2021,4/07/2021,Estánda,25997568,Lola Crespo,Empresa,Manaus,Amazonas,Brasil,Sur,MAT-AR-10002284,Material de oficina,Arte,"Boston Bolígrafos, Al por mayo",289.8,3,0,8.4
7697,MX-2021-160311,8/07/2021,4/07/2021,Estánda,25997568,Lola Crespo,Empresa,Manaus,Amazonas,Brasil,Sur,TEC-AC-10002787,Tecnologí,Accesorios,"Logitech Tarjeta de memoria, Programable",4894.4,7,0,439.6
7302,MX-2021-132703,9/07/2021,2/07/2021,Estánda,55285226,Bernardina Olmos,Cliente,Córdob,Veracruz,Méxic,Norte,MOB-SI-10004506,Mobiliario,Sillas,"SAFCO Sillón, Negr",7344,3,0.2,1285.2
3002,MX-2021-120425,9/07/2021,2/07/2021,Estánda,73448439,Gabriela Guerrero,Empresa,San Pablo de las Salinas,Méxic,Méxic,Norte,MOB-MO-10000239,Mobiliario,Mobiliario,"Rubvermaid Tope para puertas, Surtido",350.88,2,0.4,40.88
7303,MX-2021-132703,9/07/2021,2/07/2021,Estánda,55285226,Bernardina Olmos,Cliente,Córdob,Veracruz,Méxic,Norte,MAT-AR-10001179,Material de oficina,Arte,"Boston Rotuladores, Azul",351.6,2,0,91.2
7301,MX-2021-132703,9/07/2021,2/07/2021,Estánda,55285226,Bernardina Olmos,Cliente,Córdob,Veracruz,Méxic,Norte,MOB-ME-10000039,Mobiliario,Mesas,"Chromcraft Mesa de formación, Montad",3043.84,2,0.2,608.64
7300,MX-2021-132703,9/07/2021,2/07/2021,Estánda,55285226,Bernardina Olmos,Cliente,Córdob,Veracruz,Méxic,Norte,MAT-CA-10004689,Material de oficina,Carpetas,"Avery Encuadernadora, Duradero",1006.8,3,0,140.4
1568,MX-2021-140872,9/07/2021,5/07/2021,Rápid,99136838,Alejandra Banda,Pequeña empres,Managua,Managua,Nicaragua,Centro,MOB-LI-10002871,Mobiliario,Librería,"Sauder Librería clásica, Neg",5831.2,2,0,2740.4
8287,US-2021-122798,10/07/2021,5/07/2021,Estánda,65874458,Judit Rodrígue,Empresa,Puno,Puno,Per�,Sur,MAT-AR-10004857,Material de oficina,Arte,"Boston Rotuladores, Tamaños variado",118.2,1,0.4,-10
2707,MX-2021-102246,10/07/2021,5/07/2021,Estánda,93136824,Sarai Barrientos,Cliente,Piedras Negras,Coahuila,Méxic,Norte,MOB-LI-10003192,Mobiliario,Librería,"Ikea Biblioteca, Blanco",5854.56,3,0.2,-0.24
8286,US-2021-122798,10/07/2021,5/07/2021,Estánda,65874458,Judit Rodrígue,Empresa,Puno,Puno,Per�,Sur,MOB-MO-10001856,Mobiliario,Mobiliario,"Tenex Bandeja apiladora, Surtido",303.48,3,0.4,-91.32
2708,MX-2021-102246,10/07/2021,5/07/2021,Estánda,93136824,Sarai Barrientos,Cliente,Piedras Negras,Coahuila,Méxic,Norte,MOB-LI-10004334,Mobiliario,Librería,"Safco Librería clásica, Met",11669.6,5,0.2,-584.4
2706,MX-2021-102246,10/07/2021,5/07/2021,Estánda,93136824,Sarai Barrientos,Cliente,Piedras Negras,Coahuila,Méxic,Norte,MAT-ET-10004255,Material de oficina,Etiquetas,"Avery Etiquetas redondas, Rojo",185.6,4,0,24
2709,MX-2021-102246,10/07/2021,5/07/2021,Estánda,93136824,Sarai Barrientos,Cliente,Piedras Negras,Coahuila,Méxic,Norte,MAT-EL-10004367,Material de oficina,Electrodoméstico,"Cuisinart Batidora, Rojo",4019.4,9,0,118.8
8013,US-2021-165666,10/07/2021,6/07/2021,Estánda,63424648,Darío Vallej,Cliente,El Progreso,Yoro,Honduras,Centro,MAT-ET-10000458,Material de oficina,Etiquetas,"Novimex Etiquetas de envío, Durader",318.36,7,0.4,-96.04
8012,US-2021-165666,10/07/2021,6/07/2021,Estánda,63424648,Darío Vallej,Cliente,El Progreso,Yoro,Honduras,Centro,MAT-GR-10001064,Material de oficina,Grapas,"Stockwell Cintas de goma, Al por mayor",66.12,1,0.4,-4.48
6140,MX-2021-160381,11/07/2021,7/07/2021,Estánda,83196467,Salma Soria,Cliente,Mérid,Yucatá,Méxic,Norte,TEC-CO-10000186,Tecnologí,Copiadoras,"Brother Fotocopiadora con fax, Color",10269.0208,8,0.002,1317.0208
6139,MX-2021-160381,11/07/2021,7/07/2021,Estánda,83196467,Salma Soria,Cliente,Mérid,Yucatá,Méxic,Norte,MOB-MO-10001880,Mobiliario,Mobiliario,"Rubvermaid Marco de foto, Duradero",585.36,3,0.4,38.76
7064,MX-2021-102449,11/07/2021,9/07/2021,Urgente,49098686,Patricia Agosto,Cliente,Santiago de los Caballeros,Santiago,República Dominican,Caribe,MAT-GR-10002777,Material de oficina,Grapas,"Advantus Chinchetas, Tamaños variado",176.64,3,0.2,-44.16
4060,US-2021-101770,11/07/2021,9/07/2021,Urgente,68874926,Thalía Torre,Empresa,Iquitos,Loreto,Per�,Sur,MAT-ET-10004616,Material de oficina,Etiquetas,"Hon Etiquetas para documentos legales, Duradero",90,2,0.4,-15.2
7063,MX-2021-102449,11/07/2021,9/07/2021,Urgente,49098686,Patricia Agosto,Cliente,Santiago de los Caballeros,Santiago,República Dominican,Caribe,MAT-ET-10001056,Material de oficina,Etiquetas,"Smead Etiquetas redondas, Ajustable",204.8,8,0.2,27.2
4059,US-2021-101770,11/07/2021,9/07/2021,Urgente,68874926,Thalía Torre,Empresa,Iquitos,Loreto,Per�,Sur,TEC-AC-10004825,Tecnologí,Accesorios,"Belkin Ratón, Blanc",308.16,2,0.4,-82.24
1068,MX-2021-143833,12/07/2021,8/07/2021,Estánda,25997568,Lola Crespo,Empresa,Santiago de Cuba,Santiago de Cuba,Cuba,Caribe,MOB-LI-10000755,Mobiliario,Librería,"Dania Librería, Negr",4098,5,0,737
6007,MX-2021-115679,12/07/2021,10/07/2021,Rápid,95024822,Basilio Ruiz,Empresa,Taubat�,São Paul,Brasil,Sur,MAT-PA-10004174,Material de oficina,Papel,"Eaton Papel de tipo pergamino, Premium",269.4,3,0,85.8
2344,US-2021-102239,13/07/2021,8/07/2021,Estánda,75634155,Josué Delgad,Cliente,Querétar,Querétar,Méxic,Norte,MOB-SI-10004970,Mobiliario,Sillas,"SAFCO Estora, Ajustable",332.32,1,0.2,-62.48
2345,US-2021-102239,13/07/2021,8/07/2021,Estánda,75634155,Josué Delgad,Cliente,Querétar,Querétar,Méxic,Norte,TEC-TE-10001255,Tecnologí,Teléfono,"Nokia Teléfono de oficina, Tamaño comple",3985.2,9,0,876.6
8444,MX-2021-119669,13/07/2021,10/07/2021,Rápid,82925532,Elisenda Aguilar,Pequeña empres,Carrefour,Ouest,Hait�,Caribe,MAT-PA-10002218,Material de oficina,Papel,"Eaton Recordadores, Premium",109.92,2,0.4,-62.48
8443,MX-2021-119669,13/07/2021,10/07/2021,Rápid,82925532,Elisenda Aguilar,Pequeña empres,Carrefour,Ouest,Hait�,Caribe,MAT-AR-10000643,Material de oficina,Arte,"Boston Libreta de dibujo, Azul",1555.2,8,0.4,51.2
1372,MX-2021-139388,14/07/2021,7/07/2021,Estánda,64554735,Nieves Robles,Empresa,Santiago de los Caballeros,Santiago,República Dominican,Caribe,MAT-AL-10002056,Material de oficina,Almacenamiento,"Eldon Bandejas, Azul",511.68,2,0.2,102.08
5171,MX-2021-113173,14/07/2021,8/07/2021,Estánda,58634861,Norma Alemá,Pequeña empres,Sumar�,São Paul,Brasil,Sur,MAT-CA-10003905,Material de oficina,Carpetas,"Avery Perforador, Transparente",546.6,3,0,37.8
4331,MX-2021-116176,14/07/2021,8/07/2021,Estánda,89478564,Brígida Sierr,Empresa,Managua,Managua,Nicaragua,Centro,MAT-GR-10004628,Material de oficina,Grapas,"OIC Chinchetas, Tamaños variado",230.4,3,0,73.2
4332,MX-2021-116176,14/07/2021,8/07/2021,Estánda,89478564,Brígida Sierr,Empresa,Managua,Managua,Nicaragua,Centro,MAT-AR-10004211,Material de oficina,Arte,"Sanford Libreta de dibujo, Azul",2425.6,8,0,120
5491,US-2021-126886,14/07/2021,9/07/2021,Rápid,57597864,Lara Varela,Cliente,Buenos Aires,Ciudad Autónoma de Buenos Aire,Argentina,Sur,TEC-CO-10004452,Tecnologí,Copiadoras,"Brother Fotocopiadora, 2",3136.9884,3,0.402,-1112.2116
5492,US-2021-126886,14/07/2021,9/07/2021,Rápid,57597864,Lara Varela,Cliente,Buenos Aires,Ciudad Autónoma de Buenos Aire,Argentina,Sur,MAT-AL-10000423,Material de oficina,Almacenamiento,"Smead Bandejas, Tamaño complet",776.16,4,0.4,-39.04
5892,MX-2021-140613,14/07/2021,10/07/2021,Rápid,27827347,Miren Gil,Pequeña empres,Petapa,Guatemala,Guatemala,Centro,TEC-TE-10003165,Tecnologí,Teléfono,"Samsung Cargador, Azul",4241,1,0,169.6
5894,MX-2021-140613,14/07/2021,10/07/2021,Rápid,27827347,Miren Gil,Pequeña empres,Petapa,Guatemala,Guatemala,Centro,MOB-LI-10002964,Mobiliario,Librería,"Safco Conjunto de estantes, Convencional",5246.4,4,0,2412.8
5897,MX-2021-140613,14/07/2021,10/07/2021,Rápid,27827347,Miren Gil,Pequeña empres,Petapa,Guatemala,Guatemala,Centro,MAT-AR-10004919,Material de oficina,Arte,"Binney & Smith Bolígrafos, Meta",352,4,0,41.6
5891,MX-2021-140613,14/07/2021,10/07/2021,Rápid,27827347,Miren Gil,Pequeña empres,Petapa,Guatemala,Guatemala,Centro,MAT-AR-10000895,Material de oficina,Arte,"Sanford Sacapuntas, Metal",361.2,2,0,126.4
5896,MX-2021-140613,14/07/2021,10/07/2021,Rápid,27827347,Miren Gil,Pequeña empres,Petapa,Guatemala,Guatemala,Centro,TEC-AC-10001538,Tecnologí,Accesorios,"Enermax Teclado, Negro",2789,5,0,1282
5893,MX-2021-140613,14/07/2021,10/07/2021,Rápid,27827347,Miren Gil,Pequeña empres,Petapa,Guatemala,Guatemala,Centro,MOB-LI-10000230,Mobiliario,Librería,"Bush Estante de esquina, Metal",2469,3,0,320.4
5895,MX-2021-140613,14/07/2021,10/07/2021,Rápid,27827347,Miren Gil,Pequeña empres,Petapa,Guatemala,Guatemala,Centro,MAT-AL-10001001,Material de oficina,Almacenamiento,"Tenex Caja, Azul",440,4,0,48
9899,MX-2021-105319,15/07/2021,9/07/2021,Estánda,50348971,Conrado Quiñone,Cliente,Zapopan,Jalisco,Méxic,Norte,TEC-MÁ-1000356,Tecnologí,Máquina,"Konica Impresora de tarjetas, Duradero",8180.2,7,0,3025.4
9900,MX-2021-105319,15/07/2021,9/07/2021,Estánda,50348971,Conrado Quiñone,Cliente,Zapopan,Jalisco,Méxic,Norte,MAT-PA-10002716,Material de oficina,Papel,"Enermax Papel de tipo pergamino, Reciclado",102,1,0,0
2417,MX-2021-105445,15/07/2021,11/07/2021,Estánda,99894046,Bautista Espino,Pequeña empres,Monterrey,Nuevo Leó,Méxic,Norte,TEC-AC-10002957,Tecnologí,Accesorios,"Belkin Memoria USB, Negro",843,3,0,227.4
2958,MX-2021-113894,16/07/2021,11/07/2021,Estánda,29258994,�gata Alonso,Empresa,Passo Fundo,Río Grande del Su,Brasil,Sur,TEC-AC-10001479,Tecnologí,Accesorios,"Logitech Memoria USB, Programable",640.2,3,0,57.6
2954,MX-2021-113894,16/07/2021,11/07/2021,Estánda,29258994,�gata Alonso,Empresa,Passo Fundo,Río Grande del Su,Brasil,Sur,MAT-ET-10002439,Material de oficina,Etiquetas,"Novimex Etiquetas extraíbles, Roj",258.4,4,0,97.6
1475,MX-2021-135867,16/07/2021,11/07/2021,Estánda,63486549,Normán Venega,Cliente,Coatzacoalcos,Veracruz,Méxic,Norte,MAT-ET-10000025,Material de oficina,Etiquetas,"Avery Etiquetas de envío, Blanc",316,4,0,151.2
6677,US-2021-137162,16/07/2021,11/07/2021,Estánda,51468263,Patrocinio Castro,Cliente,Santo Domingo,Distrito Nacional,República Dominican,Caribe,MAT-CA-10004211,Material de oficina,Carpetas,"Cardinal Carpeta, Transparente",141.76,2,0.2,-10.64
